time_ns,Q
3.722999999999999865e+00,8.279009126466753132e-01
3.724000000000000199e+00,8.229030856149500694e-01
3.725000000000000089e+00,8.150803998261625383e-01
3.725999999999999979e+00,8.326814428509343724e-01
3.726999999999999869e+00,8.315949587136027832e-01
3.728000000000000203e+00,8.350717079530638465e-01
3.729000000000000092e+00,8.270317253368101307e-01
3.729999999999999982e+00,8.226857887874836628e-01
3.730999999999999872e+00,8.272490221642764263e-01
3.732000000000000206e+00,8.220338983050847759e-01
3.733000000000000096e+00,8.231203824424163651e-01
3.733999999999999986e+00,8.328987396784006680e-01
3.734999999999999876e+00,8.418079096045197884e-01
3.736000000000000210e+00,8.263798348544111327e-01
3.737000000000000099e+00,8.285528031290743112e-01
3.737999999999999989e+00,8.261625380269448371e-01
3.738999999999999879e+00,8.187744458930900082e-01
3.740000000000000213e+00,8.324641460234680768e-01
3.741000000000000103e+00,8.320295523685353745e-01
3.741999999999999993e+00,8.298565840938721960e-01
3.742999999999999883e+00,8.383311603650587251e-01
3.744000000000000217e+00,8.372446762277270249e-01
3.745000000000000107e+00,8.392003476749239077e-01
3.745999999999999996e+00,8.437635810517166712e-01
3.746999999999999886e+00,8.385484571925250208e-01
3.748000000000000220e+00,8.359408952629291401e-01
3.749000000000000110e+00,8.294219904389396048e-01
3.750000000000000000e+00,8.387657540199913164e-01
3.750999999999999890e+00,8.398522381573229056e-01
3.751999999999999780e+00,8.289873967840069025e-01
3.753000000000000114e+00,8.324641460234680768e-01
3.754000000000000004e+00,8.363754889178618424e-01
3.754999999999999893e+00,8.339852238157322573e-01
3.755999999999999783e+00,8.372446762277270249e-01
3.757000000000000117e+00,8.441981747066492625e-01
3.758000000000000007e+00,8.365927857453281380e-01
3.758999999999999897e+00,8.457192524989135540e-01
3.759999999999999787e+00,8.472403302911777345e-01
3.761000000000000121e+00,8.435462842242503756e-01
3.762000000000000011e+00,8.637548891786179794e-01
3.762999999999999901e+00,8.546284224250325634e-01
3.763999999999999790e+00,8.285528031290743112e-01
3.765000000000000124e+00,8.481095176010430281e-01
3.766000000000000014e+00,8.441981747066492625e-01
3.766999999999999904e+00,8.422425032594523797e-01
3.767999999999999794e+00,8.528900478053020873e-01
3.769000000000000128e+00,8.515862668405040914e-01
3.770000000000000018e+00,8.541938287700999721e-01
3.770999999999999908e+00,8.461538461538461453e-01
3.771999999999999797e+00,8.424598000869187864e-01
3.773000000000000131e+00,8.426770969143850820e-01
3.774000000000000021e+00,8.339852238157322573e-01
3.774999999999999911e+00,8.281182094741417199e-01
3.775999999999999801e+00,8.324641460234680768e-01
3.777000000000000135e+00,8.489787049109083217e-01
3.778000000000000025e+00,8.350717079530638465e-01
3.778999999999999915e+00,8.394176445023903144e-01
3.779999999999999805e+00,8.374619730551934316e-01
3.781000000000000139e+00,8.361581920903954357e-01
3.782000000000000028e+00,8.461538461538461453e-01
3.782999999999999918e+00,8.296392872664059004e-01
3.783999999999999808e+00,8.281182094741417199e-01
3.785000000000000142e+00,8.068231203824424158e-01
3.786000000000000032e+00,8.218166014776184802e-01
3.786999999999999922e+00,8.270317253368101307e-01
3.787999999999999812e+00,8.361581920903954357e-01
3.789000000000000146e+00,8.348544111255975508e-01
3.790000000000000036e+00,8.491960017383746173e-01
3.790999999999999925e+00,8.311603650586701919e-01
3.791999999999999815e+00,8.498478922207736153e-01
3.793000000000000149e+00,8.320295523685353745e-01
3.794000000000000039e+00,8.250760538896132479e-01
3.794999999999999929e+00,8.348544111255975508e-01
3.795999999999999819e+00,8.222511951325510715e-01
3.797000000000000153e+00,8.224684919600173671e-01
3.798000000000000043e+00,8.276836158192090176e-01
3.798999999999999932e+00,8.131247283789656555e-01
3.799999999999999822e+00,8.289873967840069025e-01
3.801000000000000156e+00,8.226857887874836628e-01
3.802000000000000046e+00,8.281182094741417199e-01
3.802999999999999936e+00,8.322468491960017811e-01
3.803999999999999826e+00,8.376792698826597272e-01
3.805000000000000160e+00,8.322468491960017811e-01
3.806000000000000050e+00,8.252933507170795435e-01
3.806999999999999940e+00,8.270317253368101307e-01
3.807999999999999829e+00,8.381138635375923185e-01
3.809000000000000163e+00,8.346371142981312552e-01
3.810000000000000053e+00,8.346371142981312552e-01
3.810999999999999943e+00,8.396349413298566100e-01
3.811999999999999833e+00,8.339852238157322573e-01
3.813000000000000167e+00,8.350717079530638465e-01
3.814000000000000057e+00,8.478922207735767325e-01
3.814999999999999947e+00,8.378965667101260228e-01
3.815999999999999837e+00,8.450673620165145561e-01
3.817000000000000171e+00,8.322468491960017811e-01
3.818000000000000060e+00,8.307257714037374896e-01
3.818999999999999950e+00,8.385484571925250208e-01
3.819999999999999840e+00,8.385484571925250208e-01
3.821000000000000174e+00,8.292046936114733091e-01
3.822000000000000064e+00,8.270317253368101307e-01
3.822999999999999954e+00,8.298565840938721960e-01
3.823999999999999844e+00,8.229030856149500694e-01
3.825000000000000178e+00,8.342025206431986639e-01
3.826000000000000068e+00,8.279009126466753132e-01
3.826999999999999957e+00,8.279009126466753132e-01
3.827999999999999847e+00,8.431116905693176733e-01
3.829000000000000181e+00,8.202955236853541887e-01
3.830000000000000071e+00,8.248587570621468412e-01
3.830999999999999961e+00,8.150803998261625383e-01
3.831999999999999851e+00,8.257279443720121348e-01
3.833000000000000185e+00,8.218166014776184802e-01
3.834000000000000075e+00,8.168187744458931254e-01
3.834999999999999964e+00,8.328987396784006680e-01
3.835999999999999854e+00,8.415906127770534928e-01
3.837000000000000188e+00,8.381138635375923185e-01
3.838000000000000078e+00,8.394176445023903144e-01
3.838999999999999968e+00,8.389830508474576121e-01
3.839999999999999858e+00,8.326814428509343724e-01
3.841000000000000192e+00,8.409387222946544949e-01
3.842000000000000082e+00,8.437635810517166712e-01
3.842999999999999972e+00,8.392003476749239077e-01
3.843999999999999861e+00,8.394176445023903144e-01
3.845000000000000195e+00,8.339852238157322573e-01
3.846000000000000085e+00,8.424598000869187864e-01
3.846999999999999975e+00,8.552803129074315613e-01
3.847999999999999865e+00,8.448500651890482605e-01
3.849000000000000199e+00,8.365927857453281380e-01
3.850000000000000089e+00,8.337679269882659616e-01
3.850999999999999979e+00,8.320295523685353745e-01
3.851999999999999869e+00,8.315949587136027832e-01
3.853000000000000203e+00,8.255106475445458392e-01
3.854000000000000092e+00,8.239895697522816587e-01
3.854999999999999982e+00,8.129074315514993598e-01
3.855999999999999872e+00,8.044328552803129417e-01
3.857000000000000206e+00,8.218166014776184802e-01
3.858000000000000096e+00,8.098652759669708878e-01
3.858999999999999986e+00,8.020425901781833566e-01
3.859999999999999876e+00,8.029117774880486502e-01
3.861000000000000210e+00,8.124728378965666575e-01
3.862000000000000099e+00,8.120382442416340663e-01
3.862999999999999989e+00,8.035636679704476482e-01
3.863999999999999879e+00,8.039982616253802394e-01
3.865000000000000213e+00,8.092133854845718899e-01
3.866000000000000103e+00,8.135593220338983578e-01
3.866999999999999993e+00,8.229030856149500694e-01
3.867999999999999883e+00,8.124728378965666575e-01
3.869000000000000217e+00,8.242068665797479543e-01
3.870000000000000107e+00,8.357235984354628444e-01
3.870999999999999996e+00,8.300738809213386027e-01
3.871999999999999886e+00,8.239895697522816587e-01
3.873000000000000220e+00,8.229030856149500694e-01
3.874000000000000110e+00,8.229030856149500694e-01
3.875000000000000000e+00,8.296392872664059004e-01
3.875999999999999890e+00,8.292046936114733091e-01
3.876999999999999780e+00,8.350717079530638465e-01
3.878000000000000114e+00,8.155149934810951295e-01
3.879000000000000004e+00,8.142112125162972447e-01
3.879999999999999893e+00,8.126901347240330642e-01
3.880999999999999783e+00,8.224684919600173671e-01
3.882000000000000117e+00,8.126901347240330642e-01
3.883000000000000007e+00,8.222511951325510715e-01
3.883999999999999897e+00,8.259452411994785415e-01
3.884999999999999787e+00,8.274663189917427220e-01
3.886000000000000121e+00,8.218166014776184802e-01
3.887000000000000011e+00,8.105171664493698858e-01
3.887999999999999901e+00,8.270317253368101307e-01
3.888999999999999790e+00,8.150803998261625383e-01
3.890000000000000124e+00,8.318122555410690788e-01
3.891000000000000014e+00,8.120382442416340663e-01
3.891999999999999904e+00,8.313776618861364875e-01
3.892999999999999794e+00,8.187744458930900082e-01
3.894000000000000128e+00,8.089960886571055942e-01
3.895000000000000018e+00,8.272490221642764263e-01
3.895999999999999908e+00,8.261625380269448371e-01
3.896999999999999797e+00,8.387657540199913164e-01
3.898000000000000131e+00,8.263798348544111327e-01
3.899000000000000021e+00,8.383311603650587251e-01
3.899999999999999911e+00,8.365927857453281380e-01
3.900999999999999801e+00,8.268144285093437240e-01
3.902000000000000135e+00,8.148631029986962426e-01
3.903000000000000025e+00,8.159495871360278318e-01
3.903999999999999915e+00,8.215993046501520736e-01
3.904999999999999805e+00,8.118209474141677706e-01
3.906000000000000139e+00,8.233376792698826607e-01
3.907000000000000028e+00,8.089960886571055942e-01
3.907999999999999918e+00,8.294219904389396048e-01
3.908999999999999808e+00,8.161668839634941275e-01
3.910000000000000142e+00,8.279009126466753132e-01
3.911000000000000032e+00,8.337679269882659616e-01
3.911999999999999922e+00,8.189917427205563039e-01
3.912999999999999812e+00,8.409387222946544949e-01
3.914000000000000146e+00,8.246414602346805456e-01
3.915000000000000036e+00,8.265971316818774284e-01
3.915999999999999925e+00,8.305084745762711940e-01
3.916999999999999815e+00,8.433289873967839689e-01
3.918000000000000149e+00,8.285528031290743112e-01
3.919000000000000039e+00,8.239895697522816587e-01
3.919999999999999929e+00,8.300738809213386027e-01
3.920999999999999819e+00,8.292046936114733091e-01
3.922000000000000153e+00,8.168187744458931254e-01
3.923000000000000043e+00,8.142112125162972447e-01
3.923999999999999932e+00,8.222511951325510715e-01
3.924999999999999822e+00,8.326814428509343724e-01
3.926000000000000156e+00,8.289873967840069025e-01
3.927000000000000046e+00,8.218166014776184802e-01
3.927999999999999936e+00,8.066058235549761202e-01
3.928999999999999826e+00,8.124728378965666575e-01
3.930000000000000160e+00,8.109517601043024770e-01
3.931000000000000050e+00,8.207301173402867800e-01
3.931999999999999940e+00,8.215993046501520736e-01
3.932999999999999829e+00,8.102998696219034791e-01
3.934000000000000163e+00,8.129074315514993598e-01
3.935000000000000053e+00,8.231203824424163651e-01
3.935999999999999943e+00,8.018252933507170610e-01
3.936999999999999833e+00,8.116036505867014750e-01
3.938000000000000167e+00,8.085614950021730030e-01
3.939000000000000057e+00,8.076923076923077094e-01
3.939999999999999947e+00,7.998696219035201782e-01
3.940999999999999837e+00,8.202955236853541887e-01
3.942000000000000171e+00,8.076923076923077094e-01
3.943000000000000060e+00,8.155149934810951295e-01
3.943999999999999950e+00,8.107344632768361814e-01
3.944999999999999840e+00,8.057366362451108266e-01
3.946000000000000174e+00,8.085614950021730030e-01
3.947000000000000064e+00,8.196436332029551908e-01
3.947999999999999954e+00,8.215993046501520736e-01
3.948999999999999844e+00,8.146458061712299470e-01
3.950000000000000178e+00,8.192090395480225995e-01
3.951000000000000068e+00,8.072577140373750071e-01
3.951999999999999957e+00,8.109517601043024770e-01
3.952999999999999847e+00,8.252933507170795435e-01
3.954000000000000181e+00,8.192090395480225995e-01
3.955000000000000071e+00,8.320295523685353745e-01
3.955999999999999961e+00,8.085614950021730030e-01
3.956999999999999851e+00,8.231203824424163651e-01
3.958000000000000185e+00,8.085614950021730030e-01
3.959000000000000075e+00,8.187744458930900082e-01
3.959999999999999964e+00,8.207301173402867800e-01
3.960999999999999854e+00,8.183398522381573059e-01
3.962000000000000188e+00,8.137766188613646534e-01
3.963000000000000078e+00,8.089960886571055942e-01
3.963999999999999968e+00,8.120382442416340663e-01
3.964999999999999858e+00,7.972620599739244085e-01
3.966000000000000192e+00,7.996523250760538826e-01
3.967000000000000082e+00,8.055193394176445310e-01
3.967999999999999972e+00,8.003042155584528805e-01
3.968999999999999861e+00,8.168187744458931254e-01
3.970000000000000195e+00,8.066058235549761202e-01
3.971000000000000085e+00,7.913950456323337601e-01
3.971999999999999975e+00,8.152976966536288339e-01
3.972999999999999865e+00,7.974793568013907041e-01
3.974000000000000199e+00,8.009561060408517674e-01
3.975000000000000089e+00,8.126901347240330642e-01
3.975999999999999979e+00,8.126901347240330642e-01
3.976999999999999869e+00,8.013906996957844697e-01
3.978000000000000203e+00,7.890047805302042860e-01
3.979000000000000092e+00,7.931334202520643473e-01
3.979999999999999982e+00,8.066058235549761202e-01
3.980999999999999872e+00,8.011734028683181741e-01
3.982000000000000206e+00,8.137766188613646534e-01
3.983000000000000096e+00,8.053020425901782353e-01
3.983999999999999986e+00,7.922642329421990537e-01
3.984999999999999876e+00,7.979139504563232954e-01
3.986000000000000210e+00,8.031290743155149459e-01
3.987000000000000099e+00,8.079096045197740050e-01
3.987999999999999989e+00,8.116036505867014750e-01
3.988999999999999879e+00,8.013906996957844697e-01
3.990000000000000213e+00,8.072577140373750071e-01
3.991000000000000103e+00,8.120382442416340663e-01
3.991999999999999993e+00,8.072577140373750071e-01
3.992999999999999883e+00,8.315949587136027832e-01
3.994000000000000217e+00,8.215993046501520736e-01
3.995000000000000107e+00,8.257279443720121348e-01
3.995999999999999996e+00,8.089960886571055942e-01
3.996999999999999886e+00,8.172533681008257167e-01
3.998000000000000220e+00,8.152976966536288339e-01
3.999000000000000110e+00,8.374619730551934316e-01
4.000000000000000000e+00,8.187744458930900082e-01
4.001000000000000334e+00,8.081269013472403007e-01
4.001999999999999780e+00,8.133420252064319511e-01
4.003000000000000114e+00,8.142112125162972447e-01
4.003999999999999559e+00,8.118209474141677706e-01
4.004999999999999893e+00,8.268144285093437240e-01
4.006000000000000227e+00,8.244241634072142499e-01
4.006999999999999673e+00,8.320295523685353745e-01
4.008000000000000007e+00,8.050847457627118287e-01
4.009000000000000341e+00,8.179052585832247146e-01
4.009999999999999787e+00,8.042155584528465351e-01
4.011000000000000121e+00,8.187744458930900082e-01
4.011999999999999567e+00,8.170360712733594211e-01
4.012999999999999901e+00,8.068231203824424158e-01
4.014000000000000234e+00,8.129074315514993598e-01
4.014999999999999680e+00,8.292046936114733091e-01
4.016000000000000014e+00,8.139939156888309491e-01
4.017000000000000348e+00,8.315949587136027832e-01
4.017999999999999794e+00,8.339852238157322573e-01
4.019000000000000128e+00,8.226857887874836628e-01
4.019999999999999574e+00,8.265971316818774284e-01
4.020999999999999908e+00,8.402868318122554969e-01
4.022000000000000242e+00,8.431116905693176733e-01
4.022999999999999687e+00,8.300738809213386027e-01
4.024000000000000021e+00,8.335506301607996660e-01
4.025000000000000355e+00,8.320295523685353745e-01
4.025999999999999801e+00,8.215993046501520736e-01
4.027000000000000135e+00,8.409387222946544949e-01
4.027999999999999581e+00,8.072577140373750071e-01
4.028999999999999915e+00,8.424598000869187864e-01
4.030000000000000249e+00,8.194263363754888951e-01
4.030999999999999694e+00,8.383311603650587251e-01
4.032000000000000028e+00,8.385484571925250208e-01
4.033000000000000362e+00,8.667970447631464515e-01
4.033999999999999808e+00,8.711429813124728083e-01
4.035000000000000142e+00,8.578878748370273311e-01
4.035999999999999588e+00,8.646240764884832730e-01
4.036999999999999922e+00,8.448500651890482605e-01
4.038000000000000256e+00,8.407214254671881992e-01
4.038999999999999702e+00,8.515862668405040914e-01
4.040000000000000036e+00,8.511516731855715001e-01
4.041000000000000369e+00,8.585397653194263290e-01
4.041999999999999815e+00,8.420252064319860841e-01
4.043000000000000149e+00,8.344198174706649596e-01
4.043999999999999595e+00,8.326814428509343724e-01
4.044999999999999929e+00,8.418079096045197884e-01
4.046000000000000263e+00,8.498478922207736153e-01
4.046999999999999709e+00,8.409387222946544949e-01
4.048000000000000043e+00,8.279009126466753132e-01
4.049000000000000377e+00,8.224684919600173671e-01
4.049999999999999822e+00,8.328987396784006680e-01
4.051000000000000156e+00,8.478922207735767325e-01
4.051999999999999602e+00,8.344198174706649596e-01
4.052999999999999936e+00,8.502824858757062065e-01
4.054000000000000270e+00,8.581051716644937377e-01
4.054999999999999716e+00,8.522381573229030893e-01
4.056000000000000050e+00,8.215993046501520736e-01
4.057000000000000384e+00,8.196436332029551908e-01
4.057999999999999829e+00,8.259452411994785415e-01
4.059000000000000163e+00,8.363754889178618424e-01
4.059999999999999609e+00,8.478922207735767325e-01
4.060999999999999943e+00,8.237722729248152520e-01
4.062000000000000277e+00,8.383311603650587251e-01
4.062999999999999723e+00,8.374619730551934316e-01
4.064000000000000057e+00,8.296392872664059004e-01
4.065000000000000391e+00,8.481095176010430281e-01
4.065999999999999837e+00,8.283355063016080155e-01
4.067000000000000171e+00,8.407214254671881992e-01
4.067999999999999616e+00,8.283355063016080155e-01
4.068999999999999950e+00,8.400695349847892013e-01
4.070000000000000284e+00,8.511516731855715001e-01
4.070999999999999730e+00,8.463711429813124409e-01
4.072000000000000064e+00,8.433289873967839689e-01
4.073000000000000398e+00,8.489787049109083217e-01
4.073999999999999844e+00,8.398522381573229056e-01
4.075000000000000178e+00,8.531073446327683829e-01
4.075999999999999623e+00,8.365927857453281380e-01
4.076999999999999957e+00,8.541938287700999721e-01
4.078000000000000291e+00,8.385484571925250208e-01
4.078999999999999737e+00,8.448500651890482605e-01
4.080000000000000071e+00,8.383311603650587251e-01
4.081000000000000405e+00,8.461538461538461453e-01
4.081999999999999851e+00,8.476749239461104368e-01
4.083000000000000185e+00,8.455019556714471474e-01
4.083999999999999631e+00,8.378965667101260228e-01
4.084999999999999964e+00,8.418079096045197884e-01
4.086000000000000298e+00,8.322468491960017811e-01
4.086999999999999744e+00,8.396349413298566100e-01
4.088000000000000078e+00,8.415906127770534928e-01
4.089000000000000412e+00,8.518035636679704981e-01
4.089999999999999858e+00,8.394176445023903144e-01
4.091000000000000192e+00,8.389830508474576121e-01
4.091999999999999638e+00,8.361581920903954357e-01
4.092999999999999972e+00,8.402868318122554969e-01
4.094000000000000306e+00,8.239895697522816587e-01
4.094999999999999751e+00,8.481095176010430281e-01
4.096000000000000085e+00,8.396349413298566100e-01
4.097000000000000419e+00,8.428943937418513777e-01
4.097999999999999865e+00,8.287700999565406068e-01
4.099000000000000199e+00,8.407214254671881992e-01
4.099999999999999645e+00,8.313776618861364875e-01
4.100999999999999979e+00,8.361581920903954357e-01
4.102000000000000313e+00,8.435462842242503756e-01
4.102999999999999758e+00,8.315949587136027832e-01
4.104000000000000092e+00,8.244241634072142499e-01
4.105000000000000426e+00,8.418079096045197884e-01
4.105999999999999872e+00,8.441981747066492625e-01
4.107000000000000206e+00,8.405041286397219036e-01
4.107999999999999652e+00,8.185571490656236016e-01
4.108999999999999986e+00,8.439808778791829669e-01
4.110000000000000320e+00,8.402868318122554969e-01
4.110999999999999766e+00,8.355063016079965488e-01
4.112000000000000099e+00,8.372446762277270249e-01
4.113000000000000433e+00,8.322468491960017811e-01
4.113999999999999879e+00,8.326814428509343724e-01
4.115000000000000213e+00,8.344198174706649596e-01
4.115999999999999659e+00,8.187744458930900082e-01
4.116999999999999993e+00,8.415906127770534928e-01
4.118000000000000327e+00,8.335506301607996660e-01
4.118999999999999773e+00,8.402868318122554969e-01
4.120000000000000107e+00,8.359408952629291401e-01
4.121000000000000441e+00,8.413733159495870861e-01
4.121999999999999886e+00,8.568013906996957418e-01
4.123000000000000220e+00,8.468057366362451432e-01
4.123999999999999666e+00,8.385484571925250208e-01
4.125000000000000000e+00,8.474576271186440302e-01
4.126000000000000334e+00,8.276836158192090176e-01
4.126999999999999780e+00,8.318122555410690788e-01
4.128000000000000114e+00,8.292046936114733091e-01
4.128999999999999559e+00,8.418079096045197884e-01
4.129999999999999893e+00,8.405041286397219036e-01
4.131000000000000227e+00,8.431116905693176733e-01
4.131999999999999673e+00,8.457192524989135540e-01
4.133000000000000007e+00,8.576705780095610354e-01
4.134000000000000341e+00,8.441981747066492625e-01
4.134999999999999787e+00,8.279009126466753132e-01
4.136000000000000121e+00,8.361581920903954357e-01
4.136999999999999567e+00,8.496305953933072086e-01
4.137999999999999901e+00,8.472403302911777345e-01
4.139000000000000234e+00,8.405041286397219036e-01
4.139999999999999680e+00,8.407214254671881992e-01
4.141000000000000014e+00,8.446327683615819648e-01
4.142000000000000348e+00,8.535419382877009742e-01
4.142999999999999794e+00,8.420252064319860841e-01
4.144000000000000128e+00,8.502824858757062065e-01
4.144999999999999574e+00,8.596262494567579182e-01
4.145999999999999908e+00,8.585397653194263290e-01
4.147000000000000242e+00,8.452846588439808517e-01
4.147999999999999687e+00,8.441981747066492625e-01
4.149000000000000021e+00,8.461538461538461453e-01
4.150000000000000355e+00,8.478922207735767325e-01
4.150999999999999801e+00,8.472403302911777345e-01
4.152000000000000135e+00,8.418079096045197884e-01
4.152999999999999581e+00,8.420252064319860841e-01
4.153999999999999915e+00,8.389830508474576121e-01
4.155000000000000249e+00,8.470230334637114389e-01
4.155999999999999694e+00,8.457192524989135540e-01
4.157000000000000028e+00,8.437635810517166712e-01
4.158000000000000362e+00,8.378965667101260228e-01
4.158999999999999808e+00,8.455019556714471474e-01
4.160000000000000142e+00,8.413733159495870861e-01
4.160999999999999588e+00,8.292046936114733091e-01
4.161999999999999922e+00,8.261625380269448371e-01
4.163000000000000256e+00,8.363754889178618424e-01
4.163999999999999702e+00,8.289873967840069025e-01
4.165000000000000036e+00,8.352890047805302531e-01
4.166000000000000369e+00,8.313776618861364875e-01
4.166999999999999815e+00,8.313776618861364875e-01
4.168000000000000149e+00,8.328987396784006680e-01
4.168999999999999595e+00,8.435462842242503756e-01
4.169999999999999929e+00,8.504997827031725022e-01
4.171000000000000263e+00,8.398522381573229056e-01
4.171999999999999709e+00,8.365927857453281380e-01
4.173000000000000043e+00,8.381138635375923185e-01
4.174000000000000377e+00,8.370273794002607293e-01
4.174999999999999822e+00,8.374619730551934316e-01
4.176000000000000156e+00,8.359408952629291401e-01
4.176999999999999602e+00,8.378965667101260228e-01
4.177999999999999936e+00,8.461538461538461453e-01
4.179000000000000270e+00,8.441981747066492625e-01
4.179999999999999716e+00,8.552803129074315613e-01
4.181000000000000050e+00,8.344198174706649596e-01
4.182000000000000384e+00,8.335506301607996660e-01
4.182999999999999829e+00,8.515862668405040914e-01
4.184000000000000163e+00,8.537592351151672698e-01
4.184999999999999609e+00,8.448500651890482605e-01
4.185999999999999943e+00,8.420252064319860841e-01
4.187000000000000277e+00,8.331160365058669637e-01
4.187999999999999723e+00,8.450673620165145561e-01
4.189000000000000057e+00,8.524554541503693850e-01
4.190000000000000391e+00,8.396349413298566100e-01
4.190999999999999837e+00,8.539765319426336765e-01
4.192000000000000171e+00,8.557149065623641526e-01
4.192999999999999616e+00,8.465884398087787366e-01
4.193999999999999950e+00,8.402868318122554969e-01
4.195000000000000284e+00,8.528900478053020873e-01
4.195999999999999730e+00,8.496305953933072086e-01
4.197000000000000064e+00,8.604954367666232118e-01
4.198000000000000398e+00,8.594089526292916226e-01
4.198999999999999844e+00,8.546284224250325634e-01
4.200000000000000178e+00,8.389830508474576121e-01
4.200999999999999623e+00,8.298565840938721960e-01
4.201999999999999957e+00,8.500651890482399109e-01
4.203000000000000291e+00,8.378965667101260228e-01
4.203999999999999737e+00,8.481095176010430281e-01
4.205000000000000071e+00,8.572359843546284441e-01
4.206000000000000405e+00,8.526727509778356806e-01
4.206999999999999851e+00,8.428943937418513777e-01
4.208000000000000185e+00,8.507170795306387978e-01
4.208999999999999631e+00,8.552803129074315613e-01
4.209999999999999964e+00,8.572359843546284441e-01
4.211000000000000298e+00,8.459365493263798497e-01
4.211999999999999744e+00,8.435462842242503756e-01
4.213000000000000078e+00,8.631029986962189815e-01
4.214000000000000412e+00,8.478922207735767325e-01
4.214999999999999858e+00,8.491960017383746173e-01
4.216000000000000192e+00,8.511516731855715001e-01
4.216999999999999638e+00,8.596262494567579182e-01
4.217999999999999972e+00,8.402868318122554969e-01
4.219000000000000306e+00,8.639721860060842751e-01
4.219999999999999751e+00,8.511516731855715001e-01
4.221000000000000085e+00,8.504997827031725022e-01
4.222000000000000419e+00,8.446327683615819648e-01
4.222999999999999865e+00,8.400695349847892013e-01
4.224000000000000199e+00,8.455019556714471474e-01
4.224999999999999645e+00,8.600608431116906205e-01
4.225999999999999979e+00,8.422425032594523797e-01
4.227000000000000313e+00,8.611473272490222097e-01
4.227999999999999758e+00,8.613646240764885054e-01
4.229000000000000092e+00,8.533246414602346785e-01
4.230000000000000426e+00,8.407214254671881992e-01
4.230999999999999872e+00,8.337679269882659616e-01
4.232000000000000206e+00,8.328987396784006680e-01
4.232999999999999652e+00,8.246414602346805456e-01
4.233999999999999986e+00,8.572359843546284441e-01
4.235000000000000320e+00,8.428943937418513777e-01
4.235999999999999766e+00,8.435462842242503756e-01
4.237000000000000099e+00,8.511516731855715001e-01
4.238000000000000433e+00,8.402868318122554969e-01
4.238999999999999879e+00,8.498478922207736153e-01
4.240000000000000213e+00,8.513689700130377958e-01
4.240999999999999659e+00,8.533246414602346785e-01
4.241999999999999993e+00,8.554976097348978570e-01
4.243000000000000327e+00,8.511516731855715001e-01
4.243999999999999773e+00,8.372446762277270249e-01
4.245000000000000107e+00,8.213820078226857779e-01
4.246000000000000441e+00,8.400695349847892013e-01
4.246999999999999886e+00,8.435462842242503756e-01
4.248000000000000220e+00,8.450673620165145561e-01
4.248999999999999666e+00,8.465884398087787366e-01
4.250000000000000000e+00,8.263798348544111327e-01
4.251000000000000334e+00,8.342025206431986639e-01
4.251999999999999780e+00,8.326814428509343724e-01
4.253000000000000114e+00,8.311603650586701919e-01
4.253999999999999559e+00,8.252933507170795435e-01
4.254999999999999893e+00,8.368100825727944336e-01
4.256000000000000227e+00,8.305084745762711940e-01
4.256999999999999673e+00,8.363754889178618424e-01
4.258000000000000007e+00,8.422425032594523797e-01
4.259000000000000341e+00,8.333333333333333703e-01
4.259999999999999787e+00,8.315949587136027832e-01
4.261000000000000121e+00,8.331160365058669637e-01
4.261999999999999567e+00,8.242068665797479543e-01
4.262999999999999901e+00,8.237722729248152520e-01
4.264000000000000234e+00,8.450673620165145561e-01
4.264999999999999680e+00,8.420252064319860841e-01
4.266000000000000014e+00,8.296392872664059004e-01
4.267000000000000348e+00,8.220338983050847759e-01
4.267999999999999794e+00,8.441981747066492625e-01
4.269000000000000128e+00,8.424598000869187864e-01
4.269999999999999574e+00,8.450673620165145561e-01
4.270999999999999908e+00,8.407214254671881992e-01
4.272000000000000242e+00,8.361581920903954357e-01
4.272999999999999687e+00,8.437635810517166712e-01
4.274000000000000021e+00,8.428943937418513777e-01
4.275000000000000355e+00,8.400695349847892013e-01
4.275999999999999801e+00,8.328987396784006680e-01
4.277000000000000135e+00,8.422425032594523797e-01
4.277999999999999581e+00,8.374619730551934316e-01
4.278999999999999915e+00,8.361581920903954357e-01
4.280000000000000249e+00,8.309430682312037852e-01
4.280999999999999694e+00,8.396349413298566100e-01
4.282000000000000028e+00,8.305084745762711940e-01
4.283000000000000362e+00,8.370273794002607293e-01
4.283999999999999808e+00,8.207301173402867800e-01
4.285000000000000142e+00,8.159495871360278318e-01
4.285999999999999588e+00,8.172533681008257167e-01
4.286999999999999922e+00,8.246414602346805456e-01
4.288000000000000256e+00,8.289873967840069025e-01
4.288999999999999702e+00,8.229030856149500694e-01
4.290000000000000036e+00,8.118209474141677706e-01
4.291000000000000369e+00,8.161668839634941275e-01
4.291999999999999815e+00,8.176879617557584190e-01
4.293000000000000149e+00,8.302911777488048983e-01
4.293999999999999595e+00,8.355063016079965488e-01
4.294999999999999929e+00,8.157322903085615362e-01
4.296000000000000263e+00,8.263798348544111327e-01
4.296999999999999709e+00,8.259452411994785415e-01
4.298000000000000043e+00,8.215993046501520736e-01
4.299000000000000377e+00,8.031290743155149459e-01
4.299999999999999822e+00,8.126901347240330642e-01
4.301000000000000156e+00,8.179052585832247146e-01
4.301999999999999602e+00,8.192090395480225995e-01
4.302999999999999936e+00,8.202955236853541887e-01
4.304000000000000270e+00,8.337679269882659616e-01
4.304999999999999716e+00,8.213820078226857779e-01
